freq,psd_x,psd_y,psd_z,psd_xyz
142.3,2.093e+04,5.620e+03,1.901e+04,4.556e+04
143.9,2.839e+04,5.376e+03,1.926e+04,5.303e+04
145.5,3.317e+04,5.290e+03,1.973e+04,5.820e+04
147.2,2.741e+04,5.404e+03,2.002e+04,5.283e+04
148.8,2.137e+04,5.948e+03,2.054e+04,4.786e+04
150.5,1.762e+04,6.281e+03,2.122e+04,4.512e+04
152.1,1.503e+04,6.083e+03,2.186e+04,4.298e+04
153.7,1.425e+04,5.609e+03,2.239e+04,4.225e+04
155.4,1.411e+04,5.317e+03,2.309e+04,4.252e+04
157.0,1.561e+04,5.325e+03,2.478e+04,4.572e+04
158.6,1.925e+04,5.580e+03,2.701e+04,5.184e+04
160.3,2.401e+04,5.764e+03,2.935e+04,5.913e+04
161.9,2.880e+04,5.846e+03,3.145e+04,6.609e+04
163.5,2.765e+04,5.354e+03,2.989e+04,6.290e+04
165.2,1.439e+04,4.703e+03,2.629e+04,4.538e+04
166.8,1.003e+04,4.417e+03,2.381e+04,3.825e+04
168.4,1.071e+04,4.472e+03,2.410e+04,3.929e+04
170.1,1.148e+04,4.531e+03,2.436e+04,4.037e+04
171.7,7.025e+03,4.699e+03,2.202e+04,3.374e+04
173.3,4.478e+03,5.444e+03,1.997e+04,2.989e+04
175.0,4.438e+03,6.688e+03,2.015e+04,3.127e+04
176.6,5.534e+03,5.852e+03,1.823e+04,2.961e+04
178.3,5.667e+03,4.775e+03,1.563e+04,2.607e+04
179.9,6.238e+03,4.179e+03,1.379e+04,2.421e+04
181.5,8.366e+03,3.647e+03,1.206e+04,2.407e+04
183.2,1.036e+04,3.365e+03,1.075e+04,2.447e+04
184.8,1.169e+04,3.143e+03,9.372e+03,2.420e+04
186.4,1.215e+04,2.959e+03,7.966e+03,2.307e+04
188.1,9.098e+03,2.928e+03,6.229e+03,1.825e+04
189.7,1.207e+04,2.665e+03,5.024e+03,1.976e+04
191.3,2.718e+04,2.588e+03,5.050e+03,3.482e+04
193.0,3.117e+04,2.463e+03,4.480e+03,3.811e+04
194.6,1.937e+04,2.471e+03,3.596e+03,2.544e+04
196.2,1.618e+04,2.354e+03,2.692e+03,2.123e+04
197.9,1.442e+04,2.338e+03,2.129e+03,1.889e+04
199.5,1.100e+04,2.455e+03,1.871e+03,1.533e+04
